Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
3473221,Bones of Betrayal (Body Farm #4),Jefferson Bass,"Bass, Jefferson",,"=""0061284742""","=""9780061284748""",0,4.10,William Morrow,Hardcover,356,2009,2009,,2015/04/06,kobo,kobo (#901),read,,,,1,0
3529282,The Devil's Bones,Jefferson Bass,"Bass, Jefferson",,"=""0060759909""","=""9780060759902""",0,4.13,Harper,Mass Market Paperback,306,2009,2008,,2015/04/06,kobo,kobo (#900),read,,,,1,0
11288138,The Bone Yard (Body Farm),Jefferson Bass,"Bass, Jefferson",,"=""0061807044""","=""9780061807046""",0,4.15,HarperCollins,Paperback,352,2012,2011,,2015/04/06,kobo,kobo (#899),read,,,,1,0
6740219,"The Bone Thief (Body Farm, #5)",Jefferson Bass,"Bass, Jefferson",,"=""0061284769""","=""9780061284762""",0,4.05,William Morrow,Hardcover,356,2010,2010,,2015/04/06,kobo,kobo (#898),read,,,,1,0
11769020,The Inquisitor's Key (Body Farm #7),Jefferson Bass,"Bass, Jefferson",,"=""006180679X""","=""9780061806797""",0,3.78,William Morrow,Hardcover,353,2012,2012,,2015/04/06,kobo,kobo (#897),read,,,,1,0
18336584,Scarred,Thomas Enger,"Enger, Thomas",,"=""0571272487""","=""9780571272488""",0,4.06,Faber & Faber,Paperback,452,2014,2013,,2015/04/05,to-read,to-read (#545),to-read,,,,0,0
72758,"Funeral in Blue (William Monk, #12)",Anne Perry,"Perry, Anne",David Colacci,"=""1587887398""","=""9781587887390""",0,3.97,Brilliance Audio,Audiobook,11,2001,2001,,2015/04/05,kobo,kobo (#896),read,,,,1,0
10837813,"Acceptable Loss (William Monk, #17)",Anne Perry,"Perry, Anne",,"=""0755376846""","=""9780755376841""",0,4.06,Headline,Hardcover,352,2011,2011,,2015/04/05,kobo,kobo (#895),read,,,,1,0
3655727,"Execution Dock (William Monk, #16)",Anne Perry,"Perry, Anne",,"=""034546933X""","=""9780345469335""",0,4.07,Ballantine Books,Hardcover,320,2009,2009,,2015/04/05,kobo,kobo (#894),read,,,,1,0
72755,"Dark Assassin (William Monk, #15)",Anne Perry,"Perry, Anne",,"=""0345469305""","=""9780345469304""",0,4.01,Ballantine Books,Mass Market Paperback,340,2007,2005,,2015/04/05,kobo,kobo (#893),read,,,,1,0
72738,"The Shifting Tide (William Monk, #14)",Anne Perry,"Perry, Anne",,"=""0345440102""","=""9780345440105""",0,4.13,Ballantine Books,Mass Market Paperback,368,2005,2004,,2015/04/05,kobo,kobo (#892),read,,,,1,0
72771,"Death of a Stranger (William Monk, #13)",Anne Perry,"Perry, Anne",,"=""0345440064""","=""9780345440068""",0,4.07,Ballantine,Mass Market Paperback,334,2003,2002,,2015/04/05,kobo,kobo (#891),read,,,,1,0
432518,"Slaves of Obsession (William Monk, #11)",Anne Perry,"Perry, Anne",,"=""0449005925""","=""9780449005927""",0,3.96,Fawcett,Mass Market Paperback,368,2001,2000,,2015/04/05,kobo,kobo (#890),read,,,,1,0
738535,"A Breach of Promise (William Monk, #9)",Anne Perry,"Perry, Anne",,"=""0804118558""","=""9780804118552""",0,4.10,Ivy Books,Mass Market Paperback,384,1999,1997,,2015/04/05,kobo,kobo (#888),read,,,,1,0
227623,"The Twisted Root (William Monk, #10)",Anne Perry,"Perry, Anne",,"=""0804119368""","=""9780804119368""",0,4.01,Ballantine Books,Mass Market Paperback,355,2000,1999,,2015/04/05,kobo,kobo (#889),read,,,,1,0
72770,"The Silent Cry (William Monk, #8)",Anne Perry,"Perry, Anne",,"=""0804117934""","=""9780804117937""",0,4.06,Ivy Books,Mass Market Paperback,368,1998,1997,,2015/04/05,kobo,kobo (#887),read,,,,1,0
1237032,"Weighed in the Balance (William Monk, #7)",Anne Perry,"Perry, Anne",,"=""0804115621""","=""9780804115629""",0,3.94,Ivy Books,Mass Market Paperback,384,1997,1996,,2015/04/05,kobo,kobo (#886),read,,,,1,0
712890,"Cain His Brother (William Monk, #6)",Anne Perry,"Perry, Anne",,"=""0804115079""","=""9780804115070""",0,4.01,Ivy Books,Mass Market Paperback,416,1996,1995,,2015/04/05,kobo,kobo (#885),read,,,,1,0
1237031,"The Sins of the Wolf (William Monk, #5)",Anne Perry,"Perry, Anne",,"=""0804113831""","=""9780804113830""",0,4.10,Ballantine Books,Mass Market Paperback,448,1995,1994,,2015/04/05,kobo,kobo (#884),read,,,,1,0
72737,"A Sudden, Fearful Death (William Monk, #4)",Anne Perry,"Perry, Anne",,"=""0804112835""","=""9780804112833""",0,3.98,Ballantine,Mass Market Paperback,464,1994,1994,,2015/04/05,kobo,kobo (#883),read,,,,1,0
1241091,"Defend and Betray (William Monk, #3)",Anne Perry,"Perry, Anne",,"=""080411188X""","=""9780804111881""",0,4.05,Ivy Books,Mass Market Paperback,439,1993,1992,,2015/04/05,kobo,kobo (#882),read,,,,1,0
3436670,"A Dangerous Mourning (William Monk, #2)",Anne Perry,"Perry, Anne",,"=""0747209685""","=""9780747209683""",0,4.04,Headline Book Publishing,Hardcover,320,1994,1991,,2015/04/05,kobo,kobo (#881),read,,,,1,0
3366813,"The Face of a Stranger (William Monk, #1)",Anne Perry,"Perry, Anne",,"=""0747209111""","=""9780747209119""",0,4.03,Headline Book Publishing,Hardcover,320,1994,1990,,2015/04/05,kobo,kobo (#880),read,,,,1,0
18373,Flowers for Algernon,Daniel Keyes,"Keyes, Daniel",,"=""015603008X""","=""9780156030083""",0,4.23,Harvest Books,Paperback,311,2004,1966,,2013/12/05,"to-read, kobo","to-read (#310), kobo (#879)",to-read,,,,0,0
6266872,"The Name of the Wind (The Kingkiller Chronicle, #1)",Patrick Rothfuss,"Rothfuss, Patrick",,"=""""","=""""",0,4.52,DAW,Paperback,722,2009,2007,,2015/04/05,kobo,kobo (#878),read,,,,1,0
23950,"Trainspotting (Mark Renton, #2)",Irvine Welsh,"Welsh, Irvine",,"=""0393057240""","=""9780393057249""",0,4.11,W. W. Norton & Company,Hardcover,340,2002,1993,,2015/04/05,kobo,kobo (#877),read,,,,1,0
929864,I Am Legend,Richard Matheson,"Matheson, Richard",,"=""0765357151""","=""9780765357151""",0,4.00,Tor Books,Mass Market Paperback,312,2007,1954,,2015/04/05,kobo,kobo (#876),read,,,,1,0
7510,The Beach House,James  Patterson,"Patterson, James",Peter de Jonge,"=""0446612545""","=""9780446612548""",0,3.87,"Little, Brown and Company",Paperback,356,2003,2002,,2015/04/05,kobo,kobo (#875),read,,,,1,0
8716140,Interpreter of Maladies,Jhumpa Lahiri,"Lahiri, Jhumpa",,"=""0547487061""","=""9780547487069""",0,4.18,Houghton Mifflin Harcourt,Kindle Edition,259,1999,1999,,2015/04/05,kobo,kobo (#874),read,,,,1,0
9160695,Battle Hymn of the Tiger Mother,Amy  Chua,"Chua, Amy",,"=""1594202842""","=""9781594202841""",0,3.66,Penguin Press,Hardcover,237,2011,2011,,2015/04/05,kobo,kobo (#873),read,,,,1,0
822557,The Joy Luck Club,Amy Tan,"Tan, Amy",,"=""""","=""""",0,3.97,Vintage Books,Paperback,288,1998,1989,,2015/04/05,kobo,kobo (#872),read,,,,1,0
231804,The Outsiders,S.E. Hinton,"Hinton, S.E.",,"=""0670532576""","=""9780670532575""",0,4.14,Puffin Books (US/CAN),Mass Market Paperback,208,1997,1967,,2011/02/19,"to-read, kobo","to-read (#5), kobo (#871)",to-read,,,,0,0
882440,Last Man Standing,David Baldacci,"Baldacci, David",,"=""0446525804""","=""9780446525800""",0,4.06,Grand Central Publishing,Hardcover,548,2001,2001,,2015/04/05,kobo,kobo (#869),read,,,,1,0
43641,Water for Elephants,Sara Gruen,"Gruen, Sara",,"=""1565125606""","=""9781565125605""",0,4.11,Algonquin Books,Paperback,368,2007,2006,,2011/03/06,"to-read, kobo","to-read (#24), kobo (#870)",to-read,,,,0,0
226791,Total Control,David Baldacci,"Baldacci, David",,"=""0446604844""","=""9780446604840""",0,4.14,Vision,Mass Market Paperback,720,1997,1997,,2015/04/05,kobo,kobo (#868),read,,,,1,0
10049264,The Winner,David Baldacci,"Baldacci, David",,"=""0759524912""","=""9780759524910""",0,4.14,Grand Central Publishing,Kindle Edition,528,2002,1997,,2015/04/05,kobo,kobo (#867),read,,,,1,0
14839,Last Man Standing,David Baldacci,"Baldacci, David",,"=""0446611778""","=""9780446611770""",0,4.06,Warners Visions Books,Mass Market Paperback,640,2002,2001,,2015/04/05,to-read,to-read (#544),to-read,,,,0,0
320204,Land of the Living,Nicci French,"French, Nicci",Anne Flosnik,"=""0141006501""","=""9780141006505""",0,3.77,Penguin,Paperback,370,2003,2002,,2015/04/05,to-read,to-read (#543),to-read,,,,0,0
11673237,Black Seconds (Inspector Sejer Mysteries Book 5),Karin Fossum,"Fossum, Karin",,"=""0547537549""","=""9780547537542""",0,3.83,HarperVia,Kindle Edition,272,2009,2002,,2015/04/05,kobo,kobo (#866),read,,,,1,0
17425804,Calling Out For You,Karin Fossum,"Fossum, Karin",Charlotte Barslund,"=""1407017330""","=""9781407017334""",0,3.79,Vintage Digital,Kindle Edition,400,2008,2000,,2015/04/05,kobo,kobo (#865),read,,,,1,0
7025615,"Bad Intentions (Konrad Sejer, #9)",Karin Fossum,"Fossum, Karin",,"=""1846552923""","=""9781846552922""",0,3.60,Harvill Secker,Paperback,184,2010,2008,,2015/04/05,kobo,kobo (#864),read,,,,1,0
280346,Don't Look Back (Konrad Sejer #2),Karin Fossum,"Fossum, Karin",,"=""0156031361""","=""9780156031363""",0,3.78,HarperVia,Paperback,320,2005,2004,,2012/08/01,"to-read, kobo","to-read (#194), kobo (#863)",to-read,,,,0,0
484667,"When the Devil Holds the Candle (Konrad Sejer, #4)",Karin Fossum,"Fossum, Karin",,"=""0156032120""","=""9780156032124""",0,3.72,Mariner Books,Paperback,288,2007,1998,,2015/04/05,kobo,kobo (#862),read,,,,1,0
17427367,He Who Fears The Wolf,Karin Fossum,"Fossum, Karin",,"=""1409022978""","=""9781409022978""",0,3.75,Vintage Digital,Kindle Edition,400,2008,1997,,2015/04/05,kobo,kobo (#861),read,,,,1,0
17428076,"The Water's Edge  (Konrad Sejer, #8)",Karin Fossum,"Fossum, Karin",Charlotte Barslund,"=""1409078868""","=""9781409078869""",0,3.75,Vintage Digital,Kindle Edition,240,2009,2007,,2015/04/05,kobo,kobo (#860),read,,,,1,0
6411961,"The Lost Symbol (Robert Langdon, #3)",Dan    Brown,"Brown, Dan",,"=""0385504225""","=""9780385504225""",2,3.76,Doubleday,Hardcover,509,2009,2009,2015/04/05,2015/03/20,,,read,,,,1,0
323627,"Voyager (Outlander, #3)",Diana Gabaldon,"Gabaldon, Diana",,"=""0440217563""","=""9780440217565""",0,4.39,Dell,Mass Market Paperback,1059,1994,1993,,2015/04/04,kobo,kobo (#859),read,,,,1,0
685376,"The Fiery Cross (Outlander, #5)",Diana Gabaldon,"Gabaldon, Diana",,"=""0385336764""","=""9780385336765""",0,4.26,Dell,Paperback,979,2002,2001,,2015/04/04,kobo,kobo (#858),read,,,,1,0
6104759,"An Echo in the Bone (Outlander, #7)",Diana Gabaldon,"Gabaldon, Diana",,"=""0385342454""","=""9780385342452""",0,4.44,Delacorte Press,Hardcover,820,2009,2009,,2015/04/04,kobo,kobo (#857),read,,,,1,0
531914,"A Breath of Snow and Ashes (Outlander, #6)",Diana Gabaldon,"Gabaldon, Diana",,"=""0385324162""","=""9780385324168""",0,4.44,Delacorte Press,Hardcover,980,2005,2005,,2015/04/04,kobo,kobo (#856),read,,,,1,0
685374,"Drums of Autumn (Outlander, #4)",Diana Gabaldon,"Gabaldon, Diana",,"=""044022425X""","=""9780440224259""",0,4.35,Dell,Mass Market Paperback,1070,1997,1996,,2015/04/04,kobo,kobo (#855),read,,,,1,0
5364,"Dragonfly in Amber (Outlander, #2)",Diana Gabaldon,"Gabaldon, Diana",,"=""""","=""""",0,4.34,Bantam,Paperback,947,2001,1992,,2015/04/04,kobo,kobo (#853),read,,,,1,0
16222217,"Angel Dance (Danny Logan Mystery, #1)",M.D. Grayson,"Grayson, M.D.",,"=""0984951806""","=""9780984951802""",0,4.10,Cedar Coast Press,Kindle Edition,346,2012,2012,,2015/04/04,kobo,kobo (#835),read,,,,2,0
772515,"Ice Run (Alex McKnight, #6)",Steve Hamilton,"Hamilton, Steve",,"=""0312932960""","=""9780312932961""",0,4.00,Minotaur Books,Paperback,352,2005,2004,,2015/04/04,kobo,kobo (#852),read,,,,1,0
785394,"North of Nowhere (Alex McKnight, #4)",Steve Hamilton,"Hamilton, Steve",,"=""0312268971""","=""9780312268978""",0,4.03,Minotaur Books,Hardcover,288,2002,2002,,2015/04/04,kobo,kobo (#851),read,,,,1,0
1032401,"Blood is the Sky (Alex McKnight, #5)",Steve Hamilton,"Hamilton, Steve",,"=""0312991509""","=""9780312991500""",0,4.14,St. Martin's Paperbacks,Mass Market Paperback,352,2004,2003,,2015/04/04,kobo,kobo (#850),read,,,,1,0
30247,"A Stolen Season (Alex McKnight, #7)",Steve Hamilton,"Hamilton, Steve",,"=""031235360X""","=""9780312353605""",0,3.99,Minotaur Books,Hardcover,304,2006,2006,,2015/04/04,kobo,kobo (#849),read,,,,1,0
10248088,"Misery Bay (Alex McKnight, #8)",Steve Hamilton,"Hamilton, Steve",,"=""0312380437""","=""9780312380434""",0,4.17,Minotaur Books,Hardcover,294,2011,2011,,2015/04/04,kobo,kobo (#848),read,,,,1,0
785413,"The Hunting Wind (Alex McKnight, #3)",Steve Hamilton,"Hamilton, Steve",,"=""0312980264""","=""9780312980269""",0,3.90,St. Martin's Paperbacks,Mass Market Paperback,352,2002,2001,,2015/04/04,kobo,kobo (#847),read,,,,1,0
1032525,"Winter Of The Wolf Moon (Alex McKnight, #2)",Steve Hamilton,"Hamilton, Steve",,"=""0312974752""","=""9780312974756""",0,3.93,Minotaur Books,Mass Market Paperback,320,2001,2000,,2015/04/04,kobo,kobo (#846),read,,,,1,0
1044234,"A Cold Day in Paradise (Alex McKnight, #1)",Steve Hamilton,"Hamilton, Steve",,"=""0312969198""","=""9780312969196""",0,3.77,Minotaur Books,Mass Market Paperback,320,2000,1998,,2015/04/04,kobo,kobo (#845),read,,,,1,0
16009500,"Dead Water (Shetland, #5)",Ann Cleeves,"Cleeves, Ann",,"=""0230760171""","=""9780230760172""",0,4.12,Macmillan,Hardcover,386,2013,2013,,2015/04/04,kobo,kobo (#844),read,,,,1,0
3093685,"White Nights (Shetland, #2)",Ann Cleeves,"Cleeves, Ann",,"=""0312384335""","=""9780312384333""",0,4.02,Minotaur Books,Hardcover,392,2008,2008,,2015/04/04,kobo,kobo (#842),read,,,,1,0
6361885,"Red Bones (Shetland, #3)",Ann Cleeves,"Cleeves, Ann",,"=""0230014461""","=""9780230014466""",0,4.01,Macmillan,Hardcover,340,2009,2009,,2015/04/04,kobo,kobo (#841),read,,,,1,0
22966458,"Thin Air (Shetland, #6)",Ann Cleeves,"Cleeves, Ann",,"=""1743533837""","=""9781743533833""",0,4.06,Macmillan,Kindle Edition,330,2014,2014,,2015/04/04,kobo,kobo (#840),read,,,,1,0
644655,"Raven Black (Shetland, #1)",Ann Cleeves,"Cleeves, Ann",,"=""0312359667""","=""9780312359669""",0,3.96,Minotaur Books,Hardcover,384,2007,2006,,2015/04/04,kobo,kobo (#839),read,,,,1,0
22887293,"Blue Molly (Danny Logan Mystery, #5)",M.D. Grayson,"Grayson, M.D.",,"=""0990572501""","=""9780990572503""",0,4.19,Cedar Coast Press,Kindle Edition,266,2014,2014,,2015/04/04,kobo,kobo (#838),read,,,,1,0
16099880,"Isabel's Run (Danny Logan Mystery, #3)",M.D. Grayson,"Grayson, M.D.",,"=""0984951830""","=""""",0,4.15,CedarCoast Press,Kindle Edition,324,2012,2012,,2015/04/04,kobo,kobo (#837),read,,,,1,0
19075459,"Mona Lisa Eyes (Danny Logan Mystery, #4)",M.D. Grayson,"Grayson, M.D.",,"=""0984951873""","=""""",0,4.07,Cedar Coast Press,Kindle Edition,330,2013,2013,,2015/04/04,kobo,kobo (#836),read,,,,1,0
11367726,Defending Jacob,William Landay,"Landay, William",,"=""0385344228""","=""9780385344227""",0,4.00,Delacorte Press,Hardcover,421,2012,2012,,2015/04/04,to-read,to-read (#542),to-read,,,,0,0
11831028,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,"Collins, Suzanne",,"=""0545425115""","=""9780545425117""",0,4.34,Scholastic Inc.,Paperback,374,2012,2008,,2015/04/04,kobo,kobo (#834),read,,,,1,0
8574414,"Catching Fire (Hunger Games, #2)",Suzanne Collins,"Collins, Suzanne",,"=""0545310598""","=""9780545310598""",0,4.35,Scholastic Press,Library Binding,391,2009,2009,,2015/04/04,kobo,kobo (#833),read,,,,1,0
170341,"New Orleans Mourning (Skip Langdon, #1)",Julie Smith,"Smith, Julie",,"=""0804107386""","=""9780804107389""",0,3.70,Fawcett,Paperback,352,1990,1992,,2015/04/03,"to-read, kobo","to-read (#532), kobo (#824)",to-read,,,,0,0
282274,"New Orleans Beat (Skip Langdon, #4)",Julie Smith,"Smith, Julie",,"=""080411336X""","=""9780804113366""",0,3.81,Fawcett,Mass Market Paperback,368,1995,1994,,2015/04/03,"to-read, kobo","to-read (#531), kobo (#823)",to-read,,,,0,0
1589317,"The Axeman's Jazz (Skip Langdon, #2)",Julie Smith,"Smith, Julie",,"=""0804109540""","=""9780804109543""",0,3.70,Ivy Books/Ballantine Books,Mass Market Paperback,353,1992,1991,,2015/04/03,"to-read, kobo","to-read (#536), kobo (#828)",to-read,,,,0,0
1589319,"House of Blues (Skip Langdon, #5)",Julie Smith,"Smith, Julie",,"=""0804113424""","=""9780804113427""",0,3.88,Fawcett,Mass Market Paperback,340,1996,1995,,2015/04/03,"to-read, kobo","to-read (#535), kobo (#827)",to-read,,,,0,0
754750,"The Kindness of Strangers (Skip Langdon, #6)",Julie Smith,"Smith, Julie",,"=""0804112738""","=""9780804112734""",0,3.92,Ivy Books/Ballantine Books,Mass Market Paperback,358,1997,1996,,2015/04/03,"to-read, kobo","to-read (#537), kobo (#829)",to-read,,,,0,0
1589321,"82 Desire (Skip Langdon, #8)",Julie Smith,"Smith, Julie",,"=""0804116997""","=""9780804116992""",0,4.03,Ivy Books/Ballantine Books,Mass Market Paperback,352,1999,1998,,2015/04/03,"to-read, kobo","to-read (#534), kobo (#826)",to-read,,,,0,0
1069110,"Jazz Funeral (Skip Langdon, #3)",Julie Smith,"Smith, Julie",,"=""0804112525""","=""9780804112529""",0,3.85,Ivy Books,Mass Market Paperback,368,1994,1993,,2015/04/03,"to-read, kobo","to-read (#538), kobo (#830)",to-read,,,,0,0
16040159,The Ice Cage,Olivier Nilsson-Julien,"Nilsson-Julien, Olivier",,"=""""","=""""",0,3.35,Amazon Digital Services,Kindle Edition,239,2012,2012,,2015/04/04,"to-read, kobo","to-read (#541), kobo (#831)",to-read,,,,0,0
85437,Coma,Robin Cook,"Cook, Robin",,"=""0451159535""","=""9780451159533""",0,3.88,Signet Books,Mass Market Paperback,320,1977,1977,,2015/04/04,to-read,to-read (#540),to-read,,,,0,0
22034,"The Godfather (The Godfather, #1)",Mario Puzo,"Puzo, Mario","Robert Thompson, Peter Bart","=""""","=""""",5,4.40,NAL,Paperback,448,2002,1969,,2015/04/04,,,read,,,,1,0
12873,Rebecca,Daphne du Maurier,"Maurier, Daphne du",Sally Beauman,"=""1844080382""","=""9781844080380""",0,4.25,Virago Modern Classics,Paperback,428,2003,1938,,2015/04/04,to-read,to-read (#539),to-read,,,,0,0
21631855,"The Marco Effect (Department Q, #5)",Jussi Adler-Olsen,"Adler-Olsen, Jussi",,"=""069816136X""","=""9780698161368""",0,3.88,Dutton,Kindle Edition,484,2014,2012,,2015/02/21,to-read,to-read (#457),to-read,,,,0,0
283867,"Lord of the Clans (WarCraft, #2)",Christie Golden,"Golden, Christie",,"=""0743426908""","=""9780743426909""",0,4.14,Pocket Books,Mass Market Paperback,278,2001,2001,,2015/04/03,to-read,to-read (#530),to-read,,,,0,0
243396,"To Love and Be Wise (Inspector Alan Grant, #4)",Josephine Tey,"Tey, Josephine",,"=""0684006316""","=""9780684006314""",0,4.03,Scribner,Paperback,224,1998,1950,,2015/04/03,to-read,to-read (#529),to-read,,,,0,0
77662,"A Shilling for Candles (Inspector Alan Grant, #2)",Josephine Tey,"Tey, Josephine",,"=""0684842386""","=""9780684842387""",0,3.92,Touchstone,Paperback,240,1998,1936,,2015/04/03,to-read,to-read (#527),to-read,,,,0,0
243400,"The Man in the Queue (Inspector Alan Grant, #1)",Josephine Tey,"Tey, Josephine",Gordon Daviot,"=""0684815028""","=""9780684815022""",0,3.76,Touchstone,Paperback,255,1995,1929,,2015/04/03,to-read,to-read (#526),to-read,,,,0,0
77661,"The Daughter of Time (Inspector Alan Grant, #5)",Josephine Tey,"Tey, Josephine",,"=""""","=""""",0,3.90,Scribner,Paperback,206,1995,1951,,2015/04/03,to-read,to-read (#525),to-read,,,,0,0
366343,"44 Cranberry Point (Cedar Cove, #4)",Debbie Macomber,"Macomber, Debbie",,"=""0778322629""","=""9780778322627""",0,4.13,Mira Books,Mass Market Paperback,384,2005,2004,,2015/04/03,kobo,kobo (#701),read,,,,1,0
550942,"Sahara (Dirk Pitt, #11)",Clive Cussler,"Cussler, Clive",,"=""0671681559""","=""9780671681555""",0,3.99,Simon & Schuster,Hardcover,544,1992,1992,,2015/04/03,kobo,kobo (#780),read,,,,1,0
874040,"The Butcher of Smithfield (Thomas Chaloner, #3)",Susanna Gregory,"Gregory, Susanna",,"=""1847440622""","=""9781847440624""",0,3.99,"Little, Brown Book Group",Hardcover,512,2008,2008,,2015/04/03,kobo,kobo (#802),read,,,,1,0
85306,"Hour Game (Sean King & Michelle Maxwell, #2)",David Baldacci,"Baldacci, David",,"=""0446616494""","=""9780446616492""",0,4.04,Warner Vision Books,Mass Market Paperback,611,2005,2004,,2015/04/03,kobo,kobo (#822),read,,,,1,0
7960,How to Write Science Fiction and Fantasy,Orson Scott Card,"Card, Orson Scott",,"=""0898794161""","=""9780898794168""",0,3.91,F & W Publications Inc.,Hardcover,140,1990,1990,,2015/04/03,kobo,kobo (#812),read,,,,1,0
84694,The 38 Most Common Fiction Writing Mistakes,Jack M. Bickham,"Bickham, Jack M.",,"=""0898798213""","=""9780898798210""",0,3.78,Writer's Digest Books,Paperback,117,1997,1992,,2015/04/03,kobo,kobo (#807),read,,,,1,0
2942601,"Murder in Belleville (Aimee Leduc Investigations, #2)",Cara Black,"Black, Cara",,"=""1569472114""","=""9781569472118""",0,3.49,Soho Press,Hardcover,341,2000,2000,,2015/04/03,kobo,kobo (#805),read,,,,1,0
225007,Immediate Fiction: A Complete Writing Course,Jerry Cleaver,"Cleaver, Jerry",,"=""0312302762""","=""9780312302764""",0,4.14,St. Martin's Griffin,Paperback,304,2004,2002,,2015/04/03,kobo,kobo (#809),read,,,,1,0
9971743,Two for the Lions,Lindsey Davis,"Davis, Lindsey",,"=""0759522081""","=""9780759522084""",0,4.05,Twtp Assorted,Hardcover,0,2000,1998,,2015/04/03,kobo,kobo (#814),read,,,,1,0
859230,Elmore Leonard's 10 Rules of Writing,Elmore Leonard,"Leonard, Elmore",,"=""0061451460""","=""9780061451461""",0,3.84,William Morrow,Hardcover,96,2007,2006,,2015/04/03,kobo,kobo (#810),read,,,,1,0
403450,"Blood on the Strand (Thomas Chaloner, #2)",Susanna Gregory,"Gregory, Susanna",,"=""1847440029""","=""9781847440020""",0,3.93,Sphere,Hardcover,480,2007,2007,,2015/04/03,kobo,kobo (#806),read,,,,1,0
762519,"Survivor In Death (In Death, #20)",J.D. Robb,"Robb, J.D.",,"=""0399152083""","=""9780399152085""",0,4.42,Putnam Adult,Hardcover,376,2005,2005,,2015/04/03,kobo,kobo (#818),read,,,,1,0
